name,category,subcategory,imgSrc,price
清冽の水霊使いエリア(ETCO-JP055),遊戯王,20th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/dd0e7f50-3701-013e-2092-0a58a9feac02/%E3%82%A8%E3%83%AA%E3%82%A220th.jpg,30000
清冽の水霊使いエリア(ETCO-JP055)アジア,遊戯王,20th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/2b32d740-367f-013e-31c9-0a58a9feac02/%E3%82%A8%E3%83%AA%E3%82%A2(20th%E3%82%A2%E3%82%B8%E3%82%A2).jpg,45000
清冽の水霊使いエリア(QCCP-JP190),遊戯王,25th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/dd10cac0-3701-013e-2093-0a58a9feac02/%E3%82%A8%E3%83%AA%E3%82%A225th.jpg,7000
精霊獣使いレラ(TW01-JP122),遊戯王,25th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/08991410-3702-013e-209f-0a58a9feac02/%E3%83%AC%E3%83%A9.jpg,5000
聖なる魔術師(25YA-JP001),遊戯王,未開封カード,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/a34d6a00-366a-013e-9806-0a58a9feac02/%E8%81%96%E3%81%AA%E3%82%8B%E9%AD%94%E8%A1%93%E5%B8%AB%EF%BC%88%E6%9C%AA%E9%96%8B%E5%B0%81%EF%BC%89.jpg,11000
青眼の亜白龍(2017-JPP02),遊戯王,未開封カード,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/2f156c10-3701-013e-206e-0a58a9feac02/%E4%BA%9C%E7%99%BD%E9%BE%8D(%E6%9C%AA%E9%96%8B%E5%B0%81).jpg,13000
青眼の亜白龍(SBPR-JP003),遊戯王,未開封カード,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/2f266ea0-3701-013e-2071-0a58a9feac02/%E4%BA%9C%E7%99%BD%E9%BE%8D(%E9%9D%92%E6%9C%AA%E9%96%8B%E5%B0%81).jpg,45000
青眼の亜白龍(SBPR-JP003/当選通知書付),遊戯王,未開封カード,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/2f3898e0-3701-013e-2072-0a58a9feac02/%E4%BA%9C%E7%99%BD%E9%BE%8D(%E9%9D%92%E6%9C%AA%E9%96%8B%E5%B0%81%E9%80%9A%E7%9F%A5%E6%9B%B8).jpg,60000
青眼の究極霊竜(SD47-JPP06),遊戯王,25th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/61899d20-3701-013e-2078-0a58a9feac02/%E7%A9%B6%E6%A5%B5%E9%9C%8A%E7%AB%9C.jpg,25000
青眼の精霊龍(SHVI-JP052),遊戯王,アジアSE,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/90361b50-3700-013e-204f-0a58a9feac02/%E7%B2%BE%E9%9C%8A%E9%BE%8D(%E3%82%A2%E3%82%B8%E3%82%A2).jpg,5000
青眼の白龍(2018-JPP01),遊戯王,未開封カード,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/22a5ba90-3702-013e-20a0-0a58a9feac02/%E9%9D%92%E7%9C%BC(20th%E6%9C%AA%E9%96%8B%E5%B0%81).jpg,70000
青眼の白龍(2018-JPP01),遊戯王,20th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/22a9f660-3702-013e-20a1-0a58a9feac02/%E9%9D%92%E7%9C%BC(20th).jpg,60000
青眼の白龍(NYC1-JP001),遊戯王,未開封カード,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/90147f50-3700-013e-204c-0a58a9feac02/%E9%9D%92%E7%9C%BC(%E9%83%B5%E4%BE%BF).jpg,5500
青眼の白龍(PSEC-JP001),遊戯王,未開封カード,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/90353be0-3700-013e-204e-0a58a9feac02/%E9%9D%92%E7%9C%BC(PSE%E6%9C%AA%E9%96%8B%E5%B0%81).jpg,110000
青眼の白龍(PSEC-JP001),遊戯王,PSE,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/5f9ccc17-fa14-4878-bb3b-45730a000054/img/33293520-37da-013e-df94-0a58a9feac02/BLUE%20EYES(PSE).jpg,80000
青眼の白龍(QCAC-JP021),遊戯王,25th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/901235f0-3700-013e-2049-0a58a9feac02/%E9%9D%92%E7%9C%BC(25th).jpg,13000
青眼の白龍(QCCP-JP001),遊戯王,25th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/901384c0-3700-013e-204b-0a58a9feac02/%E9%9D%92%E7%9C%BC(25thB).jpg,30000
青眼の白龍(SM-51),遊戯王,UL,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/60ea3b50-367f-013e-31cb-0a58a9feac02/%E9%9D%92%E7%9C%BC%E3%81%AE%E7%99%BD%E9%BE%8DUL.jpg,550000
青眼の白龍(TD02-JP001),遊戯王,25th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/90331f60-3700-013e-204d-0a58a9feac02/%E9%9D%92%E7%9C%BC(TD).jpg,10000
青眼の白龍(TD02-JP001/封筒付),遊戯王,未開封カード,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/9036ba80-3700-013e-2050-0a58a9feac02/%E9%9D%92%E7%9C%BC(25th%E6%9C%AA%E9%96%8B%E5%B0%81%E5%B0%81%E7%AD%92%E4%BB%98).jpg,16000
青眼の白龍(初期),遊戯王,SE,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/568e1a10-3648-013e-e6b6-0a58a9feac02/%E3%82%B7%E3%82%AF%E3%83%96%E3%83%AB.jpg,5000000
青眼の白龍(青艶),遊戯王,UL,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/a34e0260-366a-013e-9807-0a58a9feac02/%E9%9D%92%E7%9C%BC%E3%81%AE%E7%99%BD%E9%BE%8D(%E9%9D%92%E8%89%B6).jpg,1000000
千年原人(初期),遊戯王,UR,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/1c9a9660-366b-013e-980d-0a58a9feac02/%E5%8D%83%E5%B9%B4%E5%8E%9F%E4%BA%BA.jpg,1100000
閃刀姫アザレア,遊戯王,SPECIAL RED,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/f0f04ec0-36ed-013e-7049-0a58a9feac02/%E3%82%A2%E3%82%B6%E3%83%AC%E3%82%A2(RED).jpg,6000
閃刀姫カイナ(SAST-JP055),遊戯王,20th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/92716eb0-3705-013e-959f-0a58a9feac02/%E3%82%AB%E3%82%A4%E3%83%8A(20th).jpg,20000
閃刀姫シズク(20CP-JPT10),遊戯王,20th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/b5c85060-3705-013e-95a3-0a58a9feac02/%E3%82%B7%E3%82%BA%E3%82%AF20th.jpg,15000
閃刀姫シズク(SLF1-JP039),遊戯王,PSE,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/7d9989d0-3706-013e-95ba-0a58a9feac02/%E3%82%B7%E3%82%BA%E3%82%AF25th.jpg,8000
閃刀姫ゼロ(DUAD-JP049),遊戯王,PSE,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/5e87c720-3706-013e-95b6-0a58a9feac02/%E3%82%BC%E3%83%AD.jpg,25000
閃刀姫ハヤテ(QCAC-JP009),遊戯王,25th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/5e8873e0-3706-013e-95b7-0a58a9feac02/%E3%83%8F%E3%83%A4%E3%83%86.jpg,5000
閃刀姫レイ(20CP-JPC02),遊戯王,20th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/6340e710-36ea-013e-6fe2-0a58a9feac02/%E3%83%AC%E3%82%A4(20th).jpg,55000
閃刀姫レイ(23PP-JP020),遊戯王,SPECIAL RED,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/6360f320-36ea-013e-6fe6-0a58a9feac02/%E3%83%AC%E3%82%A4(RED).jpg,12000
閃刀姫レイ(QCAC-JP008),遊戯王,25th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/5e859a50-3706-013e-95b5-0a58a9feac02/%E3%83%AC%E3%82%A4(25th).jpg,8000
閃刀姫ロゼ(24PP-JP020),遊戯王,SPECIAL RED,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/633e7f40-36ea-013e-6fe1-0a58a9feac02/%E3%83%AD%E3%82%BC(RED).jpg,10000
蒼翠の風霊使いウィン(QCCU-JP188),遊戯王,25th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/61057ba0-3705-013e-9597-0a58a9feac02/%E3%82%A6%E3%82%A3%E3%83%B3(25th).jpg,6000
蒼翠の風霊使いウィン(RIRA-JP046),遊戯王,20th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/610612d0-3705-013e-9598-0a58a9feac02/%E3%82%A6%E3%82%A3%E3%83%B3(20th).jpg,80000
増殖するG(20TH-JPC82),遊戯王,20th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/0365a150-3707-013e-95ca-0a58a9feac02/%E5%A2%97G(20th).jpg,38000
増殖するG(RC04-JP005),遊戯王,25th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/0367d3a0-3707-013e-95cb-0a58a9feac02/%E5%A2%97G(25th).jpg,16000
伝説の鼓動 ポケモンカードジムセット,ポケカ,未開封BOX,https://cdn.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/5fd6f2e0-31a9-013e-c03b-0a58a9feac02/kodou.jpg,50000
熱風のアリーナ,ポケカ,未開封BOX,https://cdn.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/99e2e660-31ad-013e-563d-0a58a9feac02/arina.jpg,7000
破壊竜ガンドラ(ステンレス),遊戯王,ステンレス製,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/d05d2eb0-3669-013e-97ef-0a58a9feac02/%E3%82%AC%E3%83%B3%E3%83%89%E3%83%A9%E3%82%B9%E3%83%86%E3%83%B3%E3%83%AC%E3%82%B9.jpg,230000
閉ザサレシ天ノ月(25PP-JP029),遊戯王,SPECIAL RED,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/52d89880-36ec-013e-7018-0a58a9feac02/%E5%A4%A9%E3%83%8E%E6%9C%88(RED).jpg,4000
魔術師の弟子ブラックマジシャンガール(ALIN-JP004),遊戯王,25th,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/e6d49e10-367d-013e-f50b-0a58a9feac02/BMG(ALIN).jpg,22000
万物創世龍(IGAS-JP000),遊戯王,10000SEC,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/afccb110-3652-013e-5147-0a58a9feac02/%E4%B8%87%E7%89%A9%E5%89%B5%E4%B8%96%E9%BE%8D.jpg,200000
藍眼白龍(懸賞),遊戯王,UR,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/ff9b8570-37a9-013e-d10e-0a58a9feac02/aigan.jpg,2300000
デュエルモンスターズ vol.1,遊戯王,未開封BOX,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/d25f93a0-3925-013e-3591-0a58a9feac02/vol1.jpg,620000
デュエルモンスターズ vol.2,遊戯王,未開封BOX,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/d263b170-3925-013e-9e78-0a58a9feac02/vol2BOX.jpg,350000
デュエルモンスターズ vol.3,遊戯王,未開封BOX,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/d262ac60-3925-013e-9e77-0a58a9feac02/vol3BOX.jpg,350000
デュエルモンスターズ vol.4,遊戯王,未開封BOX,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/a2d42a00-3926-013e-bbc6-0a58a9feac02/vol4.jpg,170000
デュエルモンスターズ vol.5,遊戯王,未開封BOX,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/d263e160-3925-013e-9e79-0a58a9feac02/vol5BOX.jpg,280000
デュエルモンスターズ vol.6,遊戯王,未開封BOX,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/a2d64d60-3926-013e-bbc7-0a58a9feac02/vol6BOX.jpg,180000
デュエルモンスターズ vol.7,遊戯王,未開封BOX,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/d264f740-3925-013e-9e7a-0a58a9feac02/vol7.jpg,250000
Spell of Mask －仮面の呪縛－,遊戯王,未開封BOX,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/de792590-3925-013e-9e7f-0a58a9feac02/%E4%BB%AE%E9%9D%A2%E3%81%AE%E5%91%AA%E7%B8%9B.jpg,500000
デュエルモンスターズ STARTER BOX,遊戯王,未開封BOX,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/d281d8a0-3925-013e-9e7c-0a58a9feac02/%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%BF%E3%83%BCBOX.jpg,300000
デュエルモンスターズ STARTER BOX【劇場限定版】,遊戯王,未開封BOX,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/d262d7b0-3925-013e-9e76-0a58a9feac02/%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%BF%E3%83%BCBOX_%E5%8A%87%E5%A0%B4%E9%99%90%E5%AE%9A.jpg,500000
青眼の白龍伝説-LEGEND OF BLUE EYES WHITE DRAGON-,遊戯王,未開封BOX,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/d26257a0-3925-013e-3592-0a58a9feac02/%E9%9D%92%E7%9C%BC%E4%BC%9D%E8%AA%AC.jpg,300000
テラスタルフェスex,ポケカ,未開封BOX,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/f18e6f10-3929-013e-a0ad-0a58a9feac02/%E3%83%86%E3%83%A9%E3%82%B9%E3%82%BF%E3%83%AB%E3%83%95%E3%82%A7%E3%82%B9.jpg,9000
ゼクロムGX(239/SM-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/b83224e0-3932-013e-d0ee-0a58a9feac02/%E3%82%BC%E3%82%AF%E3%83%AD%E3%83%A0%E4%BA%89%E5%A5%AA%E6%88%A6.jpg,320000
ミュウツーGX(363/SM-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/0148b160-3931-013e-54c0-0a58a9feac02/%E3%83%9F%E3%83%A5%E3%82%A6%E3%83%84%E3%83%BCGX%E4%BA%89%E5%A5%AA%E6%88%A6.jpg,180000
リザードンV(103/S-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/0517d2f0-3931-013e-54cb-0a58a9feac02/%E3%83%AA%E3%82%B6%E3%83%BC%E3%83%89%E3%83%B3V%E4%BA%89%E5%A5%AA%E6%88%A6.jpg,200000
ルカリオV(304/SM-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/051b3c00-3931-013e-54cd-0a58a9feac02/%E3%83%AB%E3%82%AB%E3%83%AA%E3%82%AAV%E4%BA%89%E5%A5%AA%E6%88%A6.jpg,42000
ピカチュウ(400/SM-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/01488990-3931-013e-35c9-0a58a9feac02/%E3%83%94%E3%82%AB%E3%83%81%E3%83%A5%E3%82%A6400SM-P.jpg,350000
ピカチュウ(227/S-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/05169ec0-3931-013e-54c9-0a58a9feac02/%E8%A6%8B%E8%BF%94%E3%82%8A%E3%83%94%E3%82%AB%E3%83%81%E3%83%A5%E3%82%A6PSA.jpg,180000
ピカチュウ(001/030)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/016da2d0-3931-013e-54c3-0a58a9feac02/%E3%83%94%E3%82%AB%E3%83%81%E3%83%A5%E3%82%A6001030.jpg,65000
ピカチュウ(323/S-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/014297f0-3931-013e-35c7-0a58a9feac02/%E3%83%94%E3%82%AB%E3%83%81%E3%83%A5%E3%82%A6323S-P.jpg,70000
ピカチュウ(001/015)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/01e31ee0-3931-013e-54c7-0a58a9feac02/%E3%83%94%E3%82%AB%E3%83%81%E3%83%A5%E3%82%A6001015.jpg,115000
ピカチュウ(208/S-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/fb81a200-3930-013e-35c5-0a58a9feac02/%E3%83%94%E3%82%AB%E3%83%81%E3%83%A5%E3%82%A6_NAGABA.jpg,16000
イーブイ(062/SV-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/fb59da20-3930-013e-35be-0a58a9feac02/%E3%82%A4%E3%83%BC%E3%83%96%E3%82%A4(NAGABA).jpg,9000
シャワーズ(063/SV-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/fb7fa340-3930-013e-35c4-0a58a9feac02/%E3%82%B7%E3%83%A3%E3%83%AF%E3%83%BC%E3%82%BA(NAGABA).jpg,9000
サンダース(064/SV-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/fb590b10-3930-013e-35bd-0a58a9feac02/%E3%82%B5%E3%83%B3%E3%83%80%E3%83%BC%E3%82%B9(NAGABA).jpg,9000
ブースター(065/SV-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/016e2730-3931-013e-54c4-0a58a9feac02/%E3%83%96%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%BC(NAGABA).jpg,9000
エーフィ(066/SV-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/fb7d9be0-3930-013e-35c2-0a58a9feac02/%E3%82%A8%E3%83%BC%E3%83%95%E3%82%A3(NAGABA).jpg,9000
ブラッキー(067/SV-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/01dd0b60-3931-013e-54c6-0a58a9feac02/%E3%83%96%E3%83%A9%E3%83%83%E3%82%AD%E3%83%BC(NAGABA).jpg,9000
リーフィア(068/SV-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/016b1fc0-3931-013e-54c2-0a58a9feac02/%E3%83%AA%E3%83%BC%E3%83%95%E3%82%A3%E3%82%A2(NAGABA).jpg,9000
グレイシア(069/SV-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/fb7a8440-3930-013e-35c1-0a58a9feac02/%E3%82%B0%E3%83%AC%E3%82%A4%E3%82%B7%E3%82%A2(NAGABA).jpg,9000
ニンフィア(070/SV-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/fb7eb790-3930-013e-35c3-0a58a9feac02/%E3%83%8B%E3%83%B3%E3%83%95%E3%82%A3%E3%82%A2(NAGABA).jpg,9000
ミュウツーGX(082/072)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/cf4f9730-3a45-013e-986f-0a58a9feac02/%E3%83%9F%E3%83%A5%E3%82%A6%E3%83%84%E3%83%BCGX.jpg,180000
イーブイ&カビゴンGX(297/SM-P)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/0abb0650-3a45-013e-9842-0a58a9feac02/%E3%82%A4%E3%83%BC%E3%83%96%E3%82%A4%EF%BC%86%E3%82%AB%E3%83%93%E3%82%B4%E3%83%B3GX.jpg,20000
セレビィ&フシギバナGX(097/095)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/0ada3b20-3a45-013e-9848-0a58a9feac02/%E3%82%BB%E3%83%AC%E3%83%93%E3%82%A3%EF%BC%86%E3%83%95%E3%82%B7%E3%82%AE%E3%83%90%E3%83%8AGX.jpg,20000
ゲッコウガ&ゾロアークGX(059/055)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/0abc96f0-3a45-013e-9844-0a58a9feac02/%E3%82%B2%E3%83%83%E3%82%B3%E3%82%A6%E3%82%AC%EF%BC%86%E3%82%BE%E3%83%AD%E3%82%A2%E3%83%BC%E3%82%AFGX.jpg,35000
ルカリオ&メルメタルGX(059/054)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/1078bf10-3a45-013e-984e-0a58a9feac02/%E3%83%AB%E3%82%AB%E3%83%AA%E3%82%AA%EF%BC%86%E3%83%A1%E3%83%AB%E3%83%A1%E3%82%BF%E3%83%ABGX.jpg,18000
レシラム&リザードンGX(097/095)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/107a4e20-3a45-013e-9851-0a58a9feac02/%E3%83%AC%E3%82%B7%E3%83%A9%E3%83%A0%EF%BC%86%E3%83%AA%E3%82%B6%E3%83%BC%E3%83%89%E3%83%B3GX.jpg,135000
ガブリアス&ギラティナGX(060/054)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/0abd8620-3a45-013e-9847-0a58a9feac02/%E3%82%AC%E3%83%96%E3%83%AA%E3%82%A2%E3%82%B9&%E3%82%AE%E3%83%A9%E3%83%86%E3%82%A3%E3%83%8AGX.jpg,35000
ファイヤー&サンダー&フリーザーGX(060/054)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/10781440-3a45-013e-984c-0a58a9feac02/%E3%83%95%E3%82%A1%E3%82%A4%E3%83%A4%E3%83%BC%EF%BC%86%E3%82%B5%E3%83%B3%E3%83%80%E3%83%BC%EF%BC%86%E3%83%95%E3%83%AA%E3%83%BC%E3%82%B6%E3%83%BC%20GX.jpg,190000
ヤドン&コダックGX(096/094)PSA,ポケカ,PSA鑑定品,https://s3-ap-northeast-1.amazonaws.com/s3.peraichi.com/userData/577d7af7-4e20-4459-b45d-21ac0a00005c/img/10799320-3a45-013e-984f-0a58a9feac02/%E3%83%A4%E3%83%89%E3%83%B3%EF%BC%86%E3%82%B3%E3%83%80%E3%83%83%E3%82%AFGX.jpg,40000
